2023-10-08 14:29:03,486 [INFO] core.trainer: {'data_root': '/home/bzx_yjy/FS/miniImageNet--ravi', 'image_size': 84, 'use_memory': False, 'augment': True, 'augment_times': 1, 'augment_times_query': 1, 'workers': 8, 'dataloader_num': 1, 'device_ids': '0,1', 'n_gpu': 2, 'seed': 2147483647, 'deterministic': True, 'port': 43317, 'log_name': None, 'log_level': 'info', 'log_interval': 100, 'log_paramerter': False, 'result_root': './results', 'save_interval': 10, 'save_part': ['emb_func'], 'tag': None, 'epoch': 50, 'test_epoch': 5, 'parallel_part': ['emb_func'], 'pretrain_path': None, 'resume': True, 'way_num': 5, 'shot_num': 1, 'query_num': 15, 'test_way': 5, 'test_shot': 1, 'test_query': 15, 'episode_size': 2, 'train_episode': 10000, 'test_episode': 1000, 'batch_size': 128, 'val_per_epoch': 1, 'optimizer': {'kwargs': {'lr': 0.01}, 'name': 'SGD', 'other': None}, 'lr_scheduler': {'kwargs': {'gamma': 1.0, 'step_size': 20}, 'name': 'StepLR'}, 'warmup': 0, 'includes': ['headers/data.yaml', 'headers/device.yaml', 'headers/misc.yaml', 'headers/model.yaml', 'headers/optimizer.yaml', 'classifiers/Proto.yaml', 'backbones/resnet12.yaml'], 'backbone': {'kwargs': {'is_feature': False, 'is_flatten': True, 'last_pool': True, 'leaky_relu': False, 'negative_slope': 0.2}, 'name': 'Conv64F'}, 'classifier': {'kwargs': None, 'name': 'ProtoNet'}, 'rank': 0, 'tb_scale': 10.0, 'resume_path': './results/ProtoNet-miniImageNet--ravi-Conv64F-5-1-Oct-08-2023-09-49-23'}
2023-10-08 14:29:03,525 [INFO] core.trainer: ProtoNet(
  (emb_func): Conv64F(
    (layer1): Sequential(
      (0): Conv2d(3, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer2): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
      (3): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    )
    (layer3): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer3_maxpool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
    (layer4): Sequential(
      (0): Conv2d(64, 64, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
      (1): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (2): ReLU(inplace=True)
    )
    (layer4_pool): MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (proto_layer): ProtoLayer()
  (loss_func): CrossEntropyLoss()
)
2023-10-08 14:29:03,533 [INFO] core.trainer: Trainable params in the model: 113088
2023-10-08 14:29:03,534 [INFO] core.trainer: load the resume model checkpoints dict from ./results/ProtoNet-miniImageNet--ravi-Conv64F-5-1-Oct-08-2023-09-49-23/checkpoints/model_last.pth.
2023-10-08 14:29:03,572 [INFO] core.trainer: load 38400 train image with 64 label.
2023-10-08 14:29:12,563 [INFO] core.trainer: load 9600 val image with 16 label.
2023-10-08 14:29:21,638 [INFO] core.trainer: load 12000 test image with 20 label.
2023-10-08 14:29:30,274 [INFO] core.trainer: SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    initial_lr: 0.01
    lr: 0.01
    maximize: False
    momentum: 0
    nesterov: False
    weight_decay: 0
)
2023-10-08 14:29:30,278 [INFO] core.trainer: load the optimizer, lr_scheduler and epoch checkpoints dict from ./results/ProtoNet-miniImageNet--ravi-Conv64F-5-1-Oct-08-2023-09-49-23/checkpoints/model_last.pth.
2023-10-08 14:29:30,282 [INFO] core.trainer: model resume from the epoch 24
2023-10-08 14:29:30,284 [INFO] core.trainer: ============ Train on the train set ============
2023-10-08 14:29:30,285 [INFO] core.trainer: learning rate: [0.01]
2023-10-08 14:29:38,231 [INFO] core.trainer: Epoch-(25): [100/10000]	Time 0.194 (0.158)	Calc 0.183 (0.133)	Data 0.001 (0.016)	Loss 1.440 (1.321)	Acc@1 40.000 (45.413)
2023-10-08 14:29:42,344 [INFO] core.trainer: Epoch-(25): [200/10000]	Time 0.145 (0.120)	Calc 0.031 (0.090)	Data 0.109 (0.021)	Loss 1.509 (1.303)	Acc@1 41.333 (46.620)
2023-10-08 14:29:46,700 [INFO] core.trainer: Epoch-(25): [300/10000]	Time 0.251 (0.109)	Calc 0.246 (0.080)	Data 0.001 (0.021)	Loss 1.239 (1.308)	Acc@1 54.667 (46.800)
2023-10-08 14:29:51,122 [INFO] core.trainer: Epoch-(25): [400/10000]	Time 0.028 (0.104)	Calc 0.016 (0.075)	Data 0.002 (0.020)	Loss 1.351 (1.308)	Acc@1 42.000 (46.103)
2023-10-08 14:29:55,696 [INFO] core.trainer: Epoch-(25): [500/10000]	Time 0.019 (0.101)	Calc 0.014 (0.065)	Data 0.001 (0.027)	Loss 1.282 (1.302)	Acc@1 36.667 (45.952)
2023-10-08 14:30:00,194 [INFO] core.trainer: Epoch-(25): [600/10000]	Time 0.035 (0.099)	Calc 0.024 (0.059)	Data 0.003 (0.032)	Loss 1.151 (1.304)	Acc@1 51.333 (45.504)
2023-10-08 14:30:04,815 [INFO] core.trainer: Epoch-(25): [700/10000]	Time 0.019 (0.098)	Calc 0.014 (0.059)	Data 0.001 (0.031)	Loss 1.552 (1.306)	Acc@1 42.667 (45.638)
2023-10-08 14:30:09,565 [INFO] core.trainer: Epoch-(25): [800/10000]	Time 0.052 (0.098)	Calc 0.041 (0.055)	Data 0.001 (0.035)	Loss 1.583 (1.307)	Acc@1 32.667 (45.417)
2023-10-08 14:30:14,528 [INFO] core.trainer: Epoch-(25): [900/10000]	Time 0.091 (0.098)	Calc 0.079 (0.055)	Data 0.001 (0.035)	Loss 1.164 (1.306)	Acc@1 56.667 (45.434)
2023-10-08 14:30:19,092 [INFO] core.trainer: Epoch-(25): [1000/10000]	Time 0.059 (0.097)	Calc 0.043 (0.057)	Data 0.001 (0.033)	Loss 1.165 (1.301)	Acc@1 39.333 (45.457)
2023-10-08 14:30:23,599 [INFO] core.trainer: Epoch-(25): [1100/10000]	Time 0.090 (0.096)	Calc 0.075 (0.057)	Data 0.001 (0.032)	Loss 1.361 (1.303)	Acc@1 45.333 (45.341)
2023-10-08 14:30:27,932 [INFO] core.trainer: Epoch-(25): [1200/10000]	Time 0.103 (0.095)	Calc 0.022 (0.058)	Data 0.075 (0.030)	Loss 1.293 (1.304)	Acc@1 36.667 (45.201)
2023-10-08 14:30:33,147 [INFO] core.trainer: Epoch-(25): [1300/10000]	Time 0.023 (0.096)	Calc 0.017 (0.059)	Data 0.001 (0.030)	Loss 1.129 (1.308)	Acc@1 52.000 (45.108)
2023-10-08 14:30:37,937 [INFO] core.trainer: Epoch-(25): [1400/10000]	Time 0.340 (0.096)	Calc 0.335 (0.061)	Data 0.001 (0.028)	Loss 1.100 (1.308)	Acc@1 50.667 (45.111)
2023-10-08 14:30:42,468 [INFO] core.trainer: Epoch-(25): [1500/10000]	Time 0.021 (0.096)	Calc 0.015 (0.061)	Data 0.001 (0.027)	Loss 1.172 (1.309)	Acc@1 45.333 (45.034)
2023-10-08 14:30:47,705 [INFO] core.trainer: Epoch-(25): [1600/10000]	Time 0.033 (0.096)	Calc 0.029 (0.059)	Data 0.001 (0.030)	Loss 1.118 (1.311)	Acc@1 60.667 (45.022)
2023-10-08 14:30:52,467 [INFO] core.trainer: Epoch-(25): [1700/10000]	Time 0.295 (0.096)	Calc 0.281 (0.057)	Data 0.001 (0.031)	Loss 1.621 (1.313)	Acc@1 39.333 (45.002)
2023-10-08 14:30:57,093 [INFO] core.trainer: Epoch-(25): [1800/10000]	Time 0.313 (0.096)	Calc 0.301 (0.058)	Data 0.001 (0.030)	Loss 1.173 (1.314)	Acc@1 43.333 (44.964)
2023-10-08 14:31:01,839 [INFO] core.trainer: Epoch-(25): [1900/10000]	Time 0.030 (0.096)	Calc 0.024 (0.059)	Data 0.001 (0.029)	Loss 1.150 (1.317)	Acc@1 40.667 (44.883)
2023-10-08 14:31:06,435 [INFO] core.trainer: Epoch-(25): [2000/10000]	Time 0.023 (0.096)	Calc 0.017 (0.060)	Data 0.001 (0.027)	Loss 1.358 (1.319)	Acc@1 50.000 (44.827)
2023-10-08 14:31:11,523 [INFO] core.trainer: Epoch-(25): [2100/10000]	Time 0.317 (0.096)	Calc 0.308 (0.061)	Data 0.001 (0.027)	Loss 1.330 (1.319)	Acc@1 30.667 (44.863)
